trekker_id,route_name,timestamp,latitude,longitude,is_on_route,nearest_viewpoint,distance_to_viewpoint,crowd_at_viewpoint,is_anomaly,anomaly_type,severity
1,Dzukou_Valley_Trek,2025-09-16 01:34:45.974607,25.608327421531722,93.92941811515401,True,Valley Viewpoint,0.09342690902156821,5,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 02:34:45.974607,25.609135366079485,93.93016880764436,True,Valley Viewpoint,0.02706567244245761,5,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 03:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,5,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 04:34:45.974607,25.60855285697892,93.93016459986299,True,Valley Viewpoint,0.039140267683166544,5,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 05:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,3,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 06:34:45.974607,25.60798241966453,93.9307016796381,True,Valley Viewpoint,0.11853307962370557,0,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 07:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,21,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 08:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,3,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 09:34:45.974607,25.609125778943568,93.9304866129803,True,Valley Viewpoint,0.04618562799711846,12,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 10:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,17,True,overcrowding,medium
1,Dzukou_Valley_Trek,2025-09-16 11:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,18,True,overcrowding,medium
1,Dzukou_Valley_Trek,2025-09-16 12:34:45.974607,25.609045862467656,93.93062616283329,True,Valley Viewpoint,0.05519599281428121,22,True,overcrowding,medium
1,Dzukou_Valley_Trek,2025-09-16 13:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,41,True,overcrowding,medium
1,Dzukou_Valley_Trek,2025-09-16 14:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,38,True,overcrowding,medium
1,Dzukou_Valley_Trek,2025-09-16 15:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,48,True,overcrowding,medium
1,Dzukou_Valley_Trek,2025-09-16 16:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,47,True,overcrowding,medium
1,Dzukou_Valley_Trek,2025-09-16 17:34:45.974607,25.609124329918135,93.93001908457205,True,Valley Viewpoint,0.02623070320768397,9,False,normal,low
1,Dzukou_Valley_Trek,2025-09-16 18:34:45.974607,25.6089,93.9301,True,Valley Viewpoint,0.0,29,False,normal,low
2,Dzukou_Valley_Trek,2025-09-13 19:34:45.998717,25.578728974792128,93.89322478020597,True,Photo Point,3.004776954011547,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-13 20:34:45.998717,25.58300628422383,93.89764131675452,True,Photo Point,2.3584437481772254,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-13 21:34:45.998717,25.584671463631157,93.90202364181648,True,Photo Point,1.9085883122725955,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-13 22:34:45.998717,25.588684992970638,93.90342651762609,False,Photo Point,1.5115201380286476,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-13 23:34:45.998717,25.588038241616367,93.90910306221238,True,Photo Point,1.1628250352761578,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 00:34:45.998717,25.592407656961782,93.91388675797153,False,Photo Point,0.5072686290807955,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 01:34:45.998717,25.59660929346143,93.91596202286236,True,Photo Point,0.037679404126058996,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 02:34:45.998717,25.600042549399316,93.92139997472111,True,Photo Point,0.6902385938039247,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 03:34:45.998717,25.601120498066802,93.92396855952946,True,Sunrise Point,0.46501027229680464,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 04:34:45.998717,25.60657658806013,93.92750616440172,True,Sunrise Point,0.24464740659922377,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 05:34:45.998717,25.608370459040913,93.92937896375042,True,Valley Viewpoint,0.09324360915659863,5,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 06:34:45.998717,25.607297765537794,93.93020320182283,True,Valley Viewpoint,0.17846062650128974,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 07:34:45.998717,25.609290178723068,93.92948465349333,True,Valley Viewpoint,0.07542839877044814,22,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 08:34:45.998717,25.609315575023462,93.930512647758,True,Valley Viewpoint,0.06202734324009067,17,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 09:34:45.998717,25.608493297906296,93.93007343160743,True,Valley Viewpoint,0.045301610447184476,7,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 10:34:45.998717,25.60764046163175,93.93074386785433,True,Valley Viewpoint,0.154218882178649,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 11:34:45.998717,25.608484618930156,93.93131778958832,True,Valley Viewpoint,0.13055355258394657,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 12:34:45.998717,25.610583794578062,93.93066952733702,True,Valley Viewpoint,0.195744920220128,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 13:34:45.998717,25.609810013938795,93.92983577129337,True,Valley Viewpoint,0.104600011793196,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 14:34:45.998717,25.608867353293544,93.92961067832853,True,Valley Viewpoint,0.04919924811186329,9,True,overcrowding,medium
2,Dzukou_Valley_Trek,2025-09-14 15:34:45.998717,25.60979946807376,93.93083010677643,True,Valley Viewpoint,0.12394670578133453,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 16:34:45.998717,25.60991670462779,93.93076559815636,True,Valley Viewpoint,0.1312826161297109,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 17:34:45.998717,25.609879929634435,93.93147047760411,True,Valley Viewpoint,0.1753771027392763,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 18:34:45.998717,25.609493192822537,93.9310963993291,True,Valley Viewpoint,0.11971976720350878,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 19:34:45.998717,25.61048351900227,93.92951029903212,True,Valley Viewpoint,0.18574246539047443,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 20:34:45.998717,25.60900706557157,93.93007626943313,True,Valley Viewpoint,0.012140617679507337,3,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 21:34:45.998717,25.608665220917786,93.93050348370953,True,Valley Viewpoint,0.04814966153077002,3,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 22:34:45.998717,25.60872076068889,93.92955668918275,True,Valley Viewpoint,0.05801000122671815,5,False,normal,low
2,Dzukou_Valley_Trek,2025-09-14 23:34:45.998717,25.61029483719404,93.93172100080395,True,Valley Viewpoint,0.22466591050866416,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 00:34:45.998717,25.609211528125247,93.93189370976758,True,Valley Viewpoint,0.18316361925985272,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 01:34:45.998717,25.60883839366193,93.9310402997486,True,Valley Viewpoint,0.0945340407393036,1,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 02:34:45.998717,25.608789377718114,93.92914478704212,True,Valley Viewpoint,0.09656752981814483,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 03:34:45.998717,25.609276760757172,93.93020374314565,True,Valley Viewpoint,0.04316606721073015,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 04:34:45.998717,25.61012779698166,93.93099015612242,True,Valley Viewpoint,0.16311296501898234,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 05:34:45.998717,25.606857384259342,93.93155766592079,True,Valley Viewpoint,0.27009490390993274,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 06:34:45.998717,25.609724443661094,93.92977775889287,True,Valley Viewpoint,0.0972015984077704,24,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 07:34:45.998717,25.608536013919156,93.92976402709537,True,Valley Viewpoint,0.052659480580853554,21,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 08:34:45.998717,25.60774886039331,93.93055217691425,True,Valley Viewpoint,0.13579400923401388,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 09:34:45.998717,25.609746620110418,93.93007444922385,True,Valley Viewpoint,0.0941747171308348,10,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 10:34:45.998717,25.608569318917812,93.93110562451594,True,Valley Viewpoint,0.10733083067850441,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 11:34:45.998717,25.60790063822638,93.93113574595078,True,Valley Viewpoint,0.15210096225528932,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 12:34:45.998717,25.609180707369777,93.93032253738812,True,Valley Viewpoint,0.038369113686404686,11,True,overcrowding,medium
2,Dzukou_Valley_Trek,2025-09-15 13:34:45.998717,25.608199144525937,93.93051825503754,True,Valley Viewpoint,0.08849990657521084,26,True,overcrowding,medium
2,Dzukou_Valley_Trek,2025-09-15 14:34:45.998717,25.607629172583167,93.92926724519361,True,Valley Viewpoint,0.16413717449287538,0,False,normal,low
2,Dzukou_Valley_Trek,2025-09-15 15:34:45.998717,25.609078191506928,93.9287748834662,True,Valley Viewpoint,0.1343408590598712,0,False,normal,low
