latitude,longitude,speed_kmh,distance_km,direction_change_degrees,hour,day_of_week,is_weekend,is_night,is_peak_trekking_time,route_compliance_score,viewpoint_proximity,is_at_viewpoint,crowd_density_ratio,overcrowding_risk,distance_to_viewpoint,stationary_duration,avg_speed_last_3_hours,route_deviation_count,restricted_area_visits,total_distance_traveled,time_at_viewpoints,crowd_at_viewpoint,trekker_id,route_name,timestamp,is_anomaly,anomaly_type,severity
25.6089,93.9301,0.0,0.0,88.8709598659268,19,0,0,0,0,1,3,1,0.06,0,0.0,6,0.027402899189162663,1,0,6.238157107498284,38,3,0,Dzukou_Valley_Trek,2025-09-15 19:34:45.953228,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,20,0,0,1,0,1,3,1,0.0,0,0.0,6,0.013701449594581331,1,0,6.238157107498284,39,0,0,Dzukou_Valley_Trek,2025-09-15 20:34:45.953228,False,normal,low
25.60915460778353,93.93057232386974,0.055177463443215204,0.055177463443215204,59.129916966096175,21,0,0,1,0,1,2,1,0.04,0,0.0551774634432152,6,0.018392487814405067,1,0,6.293334570941499,40,2,0,Dzukou_Valley_Trek,2025-09-15 21:34:45.953228,False,normal,low
25.6089,93.9301,0.055177463443215204,0.055177463443215204,179.99979584870027,22,0,0,1,0,1,3,1,0.0,0,0.0,6,0.03678497562881013,1,0,6.348512034384714,41,0,0,Dzukou_Valley_Trek,2025-09-15 22:34:45.953228,False,normal,low
25.6088822373508,93.93040638479738,0.03078516334603912,0.03078516334603912,145.4516744857583,23,0,0,1,0,1,3,1,0.1,0,0.0307851633460391,6,0.04704669674415651,1,0,6.379297197730753,42,5,0,Dzukou_Valley_Trek,2025-09-15 23:34:45.953228,False,normal,low
25.608408991059804,93.93034102458893,0.05302913216790155,0.05302913216790155,93.42082334859177,0,1,0,1,0,1,2,1,0.02,0,0.0597076343047088,6,0.04633058631905196,1,0,6.432326329898655,43,1,0,Dzukou_Valley_Trek,2025-09-16 00:34:45.953228,False,normal,low
25.6089,93.9301,0.059707634305225216,0.059707634305225216,149.0239152406938,1,1,0,1,0,1,3,1,0.04,0,0.0,6,0.047840643273055296,1,0,6.4920339642038805,44,2,0,Dzukou_Valley_Trek,2025-09-16 01:34:45.953228,False,normal,low
25.6089,93.9301,0.0,0.0,23.876814779076824,2,1,0,1,0,1,3,1,0.1,0,0.0,6,0.03757892215770892,1,0,6.4920339642038805,45,5,0,Dzukou_Valley_Trek,2025-09-16 02:34:45.953228,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,3,1,0,1,0,1,3,1,0.0,0,0.0,6,0.019902544768408404,1,0,6.4920339642038805,46,0,0,Dzukou_Valley_Trek,2025-09-16 03:34:45.953228,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,4,1,0,1,0,1,3,1,0.02,0,0.0,6,0.0,1,0,6.4920339642038805,47,1,0,Dzukou_Valley_Trek,2025-09-16 04:34:45.953228,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,5,1,0,1,0,1,3,1,0.04,0,0.0,6,0.0,1,0,6.4920339642038805,48,2,0,Dzukou_Valley_Trek,2025-09-16 05:34:45.953228,False,normal,low
25.60872802260924,93.9302638503446,0.025211513781031498,0.025211513781031498,139.3323831452867,6,1,0,0,0,1,3,1,0.14,0,0.0252115137804684,6,0.008403837927010499,1,0,6.517245477984912,49,7,0,Dzukou_Valley_Trek,2025-09-16 06:34:45.953228,False,normal,low
25.6089,93.9301,0.025211513781031498,0.025211513781031498,179.99992917946486,7,1,0,0,0,1,3,1,0.42,0,0.0,6,0.016807675854020997,1,0,6.542456991765944,50,21,0,Dzukou_Valley_Trek,2025-09-16 07:34:45.953228,False,normal,low
25.6089,93.9301,0.0,0.0,40.667546034178145,8,1,0,0,1,1,3,1,0.32,0,0.0,6,0.016807675854020997,1,0,6.542456991765944,51,16,0,Dzukou_Valley_Trek,2025-09-16 08:34:45.953228,False,normal,low
25.608438115092515,93.9302485618223,0.05347599034397442,0.05347599034397442,163.82534346643672,9,1,0,0,1,1,2,1,0.24,0,0.0534759903439744,6,0.026229168041668638,1,0,6.595932982109918,52,12,0,Dzukou_Valley_Trek,2025-09-16 09:34:45.953228,False,normal,low
25.60909568714456,93.930502339475,0.07742014017764119,0.07742014017764119,144.6364846177596,10,1,0,0,1,1,3,1,0.88,1,0.0458372085058897,6,0.043632043507205204,1,0,6.673353122287559,53,44,0,Dzukou_Valley_Trek,2025-09-16 10:34:45.953228,True,overcrowding,medium
25.609015896759352,93.92988822500494,0.062214127488676184,0.062214127488676184,117.38756432964453,11,1,0,0,1,1,3,1,0.68,0,0.0248395839704335,6,0.0643700860034306,1,0,6.735567249776236,54,34,0,Dzukou_Valley_Trek,2025-09-16 11:34:45.953228,True,overcrowding,medium
25.60955142330043,93.92946833169538,0.0729289528402053,0.0729289528402053,62.93657539892229,12,1,0,0,1,1,2,1,0.56,0,0.096221438789514,6,0.07085440683550755,1,0,6.808496202616441,55,28,0,Dzukou_Valley_Trek,2025-09-16 12:34:45.953228,True,overcrowding,medium
25.6089,93.9301,0.096221438789514,0.096221438789514,174.09501955636017,13,1,0,0,1,1,3,1,0.78,0,0.0,6,0.07712150637279849,1,0,6.904717641405955,56,39,0,Dzukou_Valley_Trek,2025-09-16 13:34:45.953228,True,overcrowding,medium
25.6089,93.9301,0.0,0.0,138.83288947431504,14,1,0,0,1,1,3,1,0.54,0,0.0,6,0.056383463876573094,1,0,6.904717641405955,57,27,0,Dzukou_Valley_Trek,2025-09-16 14:34:45.953228,True,overcrowding,medium
25.6089,93.9301,0.0,0.0,0.0,15,1,0,0,1,1,3,1,0.56,0,0.0,6,0.032073812929838,1,0,6.904717641405955,58,28,0,Dzukou_Valley_Trek,2025-09-16 15:34:45.953228,True,overcrowding,medium
25.608191955510005,93.92923040719984,0.11748054152159064,0.11748054152159064,132.07935535939706,16,1,0,0,1,1,1,0,0.0,0,0.1174805415206438,6,0.03916018050719688,1,0,7.0221981829275455,58,0,0,Dzukou_Valley_Trek,2025-09-16 16:34:45.953228,False,normal,low
25.6088681822873,93.92958637046968,0.0832345323288032,0.0832345323288032,157.47238281875,17,1,0,0,0,1,2,1,0.54,0,0.0516239095648198,6,0.06690502461679794,1,0,7.105432715256349,59,27,0,Dzukou_Valley_Trek,2025-09-16 17:34:45.953228,False,normal,low
25.6089,93.9301,0.05162390956481983,0.05162390956481983,60.67709974763579,18,1,0,0,0,1,3,1,0.26,0,0.0,6,0.08411299447173788,1,0,7.157056624821169,60,13,0,Dzukou_Valley_Trek,2025-09-16 18:34:45.953228,False,normal,low
25.5788,93.8933,0.0,0.0,0.0,19,5,1,0,0,1,0,0,0.0,0,2.993890608483686,1,0.0,0,0,0.0,0,0,1,Dzukou_Valley_Trek,2025-09-13 19:34:45.974607,False,normal,low
25.58165,93.89725,0.5073248095149934,0.5073248095149934,0.0,20,5,1,1,0,0,0,0,0.0,0,2.487411172712564,2,0.0,1,0,0.5073248095149934,0,0,1,Dzukou_Valley_Trek,2025-09-13 20:34:45.974607,False,normal,low
25.5845,93.9012,0.5073174427734917,0.5073174427734917,0.0006656228392785124,21,5,1,1,0,1,0,0,0.0,0,1.9813700117340447,3,0.0,1,0,1.014642252288485,0,0,1,Dzukou_Valley_Trek,2025-09-13 21:34:45.974607,False,normal,low
25.5873,93.90505,0.4960092685908152,0.4960092685908152,0.22282365426156048,22,5,1,1,0,1,0,0,0.0,0,1.4872488546562763,4,0.5035505069597668,1,0,1.5106515208793003,0,0,1,Dzukou_Valley_Trek,2025-09-13 22:34:45.974607,False,normal,low
25.5901,93.9089,0.4960022349358398,0.4960022349358398,0.0006552371264660906,23,5,1,1,0,1,0,0,0.0,0,0.995012266906782,5,0.49977631543338225,1,0,2.0066537558151403,0,0,1,Dzukou_Valley_Trek,2025-09-13 23:34:45.974607,False,normal,low
25.5934,93.91225,0.49750926278013874,0.49750926278013874,8.642519194910278,0,6,1,1,0,1,1,0,0.0,0,0.4975030043157947,6,0.4965069221022646,1,0,2.5041630185952792,0,0,1,Dzukou_Valley_Trek,2025-09-14 00:34:45.974607,False,normal,low
25.596376323596097,93.9160075560062,0.5015209004410287,0.5015209004410287,6.231935470754024,1,6,1,1,0,1,2,1,0.12,0,0.0544588690707405,6,0.49834413271900235,1,0,3.005683919036308,1,3,1,Dzukou_Valley_Trek,2025-09-14 01:34:45.974607,False,normal,low
25.5995,93.9195,0.49325540443495003,0.49325540443495003,3.4706760266791434,2,6,1,1,0,1,1,0,0.0,0,0.4998915690885426,6,0.4974285225520392,1,0,3.498939323471258,1,0,1,Dzukou_Valley_Trek,2025-09-14 02:34:45.974607,False,normal,low
25.602255256130583,93.92292225283968,0.4600371790068568,0.4600371790068568,3.006050044549397,3,6,1,1,0,1,1,0,0.0,0,0.4536583308101274,6,0.48493782796094526,1,0,3.9589765024781145,1,0,1,Dzukou_Valley_Trek,2025-09-14 03:34:45.974607,False,normal,low
25.6056,93.92675,0.5344618851697044,0.5344618851697044,2.3403469988411416,4,6,1,1,0,1,1,0,0.0,0,0.1224171345977649,6,0.49591815620383706,1,0,4.493438387647819,1,0,1,Dzukou_Valley_Trek,2025-09-14 04:34:45.974607,False,normal,low
25.609661106659,93.92951748056738,0.5300258696697825,0.5300258696697825,14.331109150619682,5,6,1,1,0,1,1,0,0.0,0,0.1028308015689284,6,0.5081749779487813,1,0,5.023464257317602,1,0,1,Dzukou_Valley_Trek,2025-09-14 05:34:45.974607,False,normal,low
25.6089,93.9301,0.10283080156892843,0.10283080156892843,113.81644207161503,6,6,1,0,0,1,3,1,0.32,0,0.0,6,0.38910618546947173,1,0,5.12629505888653,2,16,1,Dzukou_Valley_Trek,2025-09-14 06:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,145.38753858280495,7,6,1,0,0,1,3,1,0.4,0,0.0,6,0.21095222374623698,1,0,5.12629505888653,3,20,1,Dzukou_Valley_Trek,2025-09-14 07:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,8,6,1,0,1,1,3,1,0.36,0,0.0,6,0.03427693385630948,1,0,5.12629505888653,4,18,1,Dzukou_Valley_Trek,2025-09-14 08:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,9,6,1,0,1,1,3,1,0.5,0,0.0,6,0.0,1,0,5.12629505888653,5,25,1,Dzukou_Valley_Trek,2025-09-14 09:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,10,6,1,0,1,1,3,1,0.16,0,0.0,6,0.0,1,0,5.12629505888653,6,8,1,Dzukou_Valley_Trek,2025-09-14 10:34:45.974607,True,overcrowding,medium
25.609259298128013,93.93067611075848,0.07023717864494117,0.07023717864494117,55.33207527724505,11,6,1,0,1,1,2,1,0.78,0,0.0702371786438919,6,0.023412392881647055,1,0,5.196532237531471,7,39,1,Dzukou_Valley_Trek,2025-09-14 11:34:45.974607,True,overcrowding,medium
25.60846440643459,93.93022429195372,0.09932239544329732,0.09932239544329732,151.806170417085,12,6,1,0,1,1,2,1,1.0,1,0.0500135220146562,6,0.05651985802941283,1,0,5.295854632974769,8,50,1,Dzukou_Valley_Trek,2025-09-14 12:34:45.974607,True,overcrowding,medium
25.609065525433927,93.93075350657746,0.08534459383524332,0.08534459383524332,168.69232251538386,13,6,1,0,1,1,2,1,0.62,0,0.0680640136705453,6,0.08496805597449393,1,0,5.381199226810012,9,31,1,Dzukou_Valley_Trek,2025-09-14 13:34:45.974607,True,overcrowding,medium
25.6089,93.9301,0.06806401367054536,0.06806401367054536,144.13479611296384,14,6,1,0,1,1,3,1,1.0,1,0.0,6,0.08424366764969533,1,0,5.449263240480557,10,50,1,Dzukou_Valley_Trek,2025-09-14 14:34:45.974607,True,overcrowding,medium
25.6089,93.9301,0.0,0.0,105.68887293401764,15,6,1,0,1,1,3,1,0.54,0,0.0,6,0.05113620250192955,1,0,5.449263240480557,11,27,1,Dzukou_Valley_Trek,2025-09-14 15:34:45.974607,True,overcrowding,medium
25.608916207180297,93.92925544718275,0.08470394590470086,0.08470394590470086,88.78070382332237,16,6,1,0,1,1,2,1,0.68,0,0.0847039459034254,6,0.05092265319174874,1,0,5.533967186385258,12,34,1,Dzukou_Valley_Trek,2025-09-14 16:34:45.974607,True,overcrowding,medium
25.6089,93.9301,0.08470394590470086,0.08470394590470086,179.99963496242452,17,6,1,0,0,1,3,1,0.58,0,0.0,6,0.05646929726980057,1,0,5.6186711322899585,13,29,1,Dzukou_Valley_Trek,2025-09-14 17:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,91.21893113910215,18,6,1,0,0,1,3,1,0.3,0,0.0,6,0.05646929726980057,1,0,5.6186711322899585,14,15,1,Dzukou_Valley_Trek,2025-09-14 18:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,19,6,1,0,0,1,3,1,0.08,0,0.0,6,0.028234648634900286,1,0,5.6186711322899585,15,4,1,Dzukou_Valley_Trek,2025-09-14 19:34:45.974607,False,normal,low
25.608888178356228,93.930299058,0.020003130637068652,0.020003130637068652,93.76786748937411,20,6,1,1,0,1,3,1,0.0,0,0.0200031306357957,6,0.006667710212356217,1,0,5.638674262927027,16,0,1,Dzukou_Valley_Trek,2025-09-14 20:34:45.974607,False,normal,low
25.6089,93.9301,0.020003130637068652,0.020003130637068652,179.99991396166968,21,6,1,1,0,1,3,1,0.04,0,0.0,6,0.013335420424712434,1,0,5.658677393564095,17,2,1,Dzukou_Valley_Trek,2025-09-14 21:34:45.974607,False,normal,low
25.608082619063147,93.93004724091172,0.09104244569593783,0.09104244569593783,90.43674199283069,22,6,1,1,0,1,2,1,0.06,0,0.0910424456959378,6,0.043682902323358384,1,0,5.749719839260033,18,3,1,Dzukou_Valley_Trek,2025-09-14 22:34:45.974607,False,normal,low
25.6089,93.9301,0.09104244569593783,0.09104244569593783,179.99997719649153,23,6,1,1,0,1,3,1,0.0,0,0.0,6,0.06736267400964811,1,0,5.840762284955971,19,0,1,Dzukou_Valley_Trek,2025-09-14 23:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,3.3311887313652733,0,0,0,1,0,1,3,1,0.06,0,0.0,6,0.06069496379729189,1,0,5.840762284955971,20,3,1,Dzukou_Valley_Trek,2025-09-15 00:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,0.0,1,0,0,1,0,1,3,1,0.1,0,0.0,6,0.030347481898645945,1,0,5.840762284955971,21,5,1,Dzukou_Valley_Trek,2025-09-15 01:34:45.974607,False,normal,low
25.608892151017223,93.9303903171306,0.0291236843034866,0.0291236843034866,91.71721164139734,2,0,0,1,0,1,3,1,0.0,0,0.0291236843034866,6,0.009707894767828866,1,0,5.869885969259458,22,0,1,Dzukou_Valley_Trek,2025-09-15 02:34:45.974607,False,normal,low
25.6089,93.9301,0.0291236843034866,0.0291236843034866,179.9998745176295,3,0,0,1,0,1,3,1,0.08,0,0.0,6,0.019415789535657733,1,0,5.899009653562945,23,4,1,Dzukou_Valley_Trek,2025-09-15 03:34:45.974607,False,normal,low
25.6089,93.9301,0.0,0.0,88.28266287623217,4,0,0,1,0,1,3,1,0.08,0,0.0,6,0.019415789535657733,1,0,5.899009653562945,24,4,1,Dzukou_Valley_Trek,2025-09-15 04:34:45.974607,False,normal,low
